"text","SVM_LABEL","SVM_PROB","original_text","lon","lat","state"
"look much room relax take note tco nlulmyji","2",0.614234045069876,"Look at how much room and relaxed it was! @united @Delta @AmericanAir @SouthwestAir take note! https://t.co/NlUl6m2yjI",-75.1652215,39.9525839,"pennsylvania"
"fli unit noth will chang one year will back te tco opzztgkzt","1",0.963753157644573,"@AylinSerce_ @HilalKirmizi_ I wouldn't fly United. Nothing will change from them in one year they will be back to t<U+2026> https://t.co/O7pzzTgkzT",-73.9712488,40.7830603,"new york"
"new airlin complaint miss job interview customerservic pleas respond now tco ocwrskblk","1",0.542901635398673,"New @United Airlines #Complaint \"I MISSED MY JOB INTERVIEW\" #Customerservice please respond now at https://t.co/OCWrSKbLk0",-74.0059413,40.7127837,"new york"
"flight leav min even start board yet wait flight attend realli unitedairlin","1",0.968093396941077,"Our flight leaves in 15mins and we haven't even started boarding yet. Waiting on flight attendant. Really #UnitedAirlines?! @united",-74.0059413,40.7127837,"new york"
"hell board flight ahead schedul time departur delay min late min sit still u suck","1",0.989483159955477,".@united why the hell board a flight 45 ahead of scheduled time if departure is delayed by 30 min late? That's 75 min sitting still! U suck!",-73.9841699,40.7599872,"new york"
"lhr ewr sound like ingrat u promot app entertain work right","1",0.68785036159417,"@united #LHR to #EWR not to sound like an ingrate, but if u promote app entertainment, should work, right?",-73.134961,40.789142,"new york"
"s safeti video just see bagpip llama beach wed costum","2",0.966896303220705,"@united's safety video - what did I just see?? Bagpipes, llamas, beach wedding, costumes?",-74.0059413,40.7127837,"new york"
"fight club tho","1",0.591887546130722,"@united Is there a fight Club tho???",-73.8648268,40.8447819,"new york"
"need keep rest fli ny geneva dinosaur plane staralli tco zmkfwqpzcm","1",0.964967651466244,"@united needs to keep up with the rest of @staralliance ! Flying NY to Geneva on a dinosaur plane. #StarAlliance https://t.co/zMkFwqPZcM",-74.0059413,40.7127837,"new york"
"good morn flight friend avgeek travel tco jewybxptfg","2",0.714258309669496,"Good morning from this @united flight, @AmericanAir and @SouthwestAir friends! #avgeek #travel https://t.co/jewYbXptfG",-73.087749,41.6032207,"connecticut"
"termin oscarmunoz","1",0.517692915987171,"@ShaunKing why does it have to be @united terminal,where is #oscarmunoz",-74.0059413,40.7127837,"new york"
"club newark nj tco puctrpxti","2",0.824856707799983,"I'm at @United Club in Newark, NJ https://t.co/pUCtRp0xtI",-73.9565551,40.7735649,"new york"
"ad board nice flight even surpris nice singl malt scotch avail","1",0.836127791040163,"@united AD once on board it was a nice flight. Even a surprisingly nice single  malt Scotch was available :)",-74.0059413,40.7127837,"new york"
"yes ad got board walk long way wrong direct biggi just puzzl","1",0.798391459578735,"@united Yes AD got on board but walked a long way in the wrong direction. No biggie just puzzling.",-74.0059413,40.7127837,"new york"
"flight reboot entertain system crash linux pathet tco xqzrfeggk","1",0.938690516622694,"When your @united flight reboots all their entertainment systems because they've all crashed.  #linux #pathetic https://t.co/3xqzRFeGgK",-74.0059413,40.7127837,"new york"
"f exit row paid extra zero room savag absurd","1",0.79505354718338,"@united I'm in 21F - exit row, paid $125 extra - and there's zero room. This is savage and absurd.",-74.0059413,40.7127837,"new york"
"damn happen","1",0.800172796043398,"@MCSerch @united Damn, what happened??",-74.0059413,40.7127837,"new york"
"hey wonder passeng rebel treat us like chicken factori farm head slaughter","2",0.553421845028259,"Hey @united, no wonder your passengers rebelled. You treat us like chickens on a factory farm headed to slaughter.",-74.0059413,40.7127837,"new york"
"rt hrs incred vagu mislead answer ppl flight deserv refund","1",0.611570071741884,"RT @alanabeans: @united 9 hrs. of incredibly vague and misleading answers. All of the ppl on flight 219 deserve a refund and then some.",NA,NA,NA
"hrs incred vagu mislead answer ppl flight deserv refund","1",0.611570071741884,"@united 9 hrs. of incredibly vague and misleading answers. All of the ppl on flight 219 deserve a refund and then some.",-74.0868095,41.7475933,"new york"
"stuck airport hrs redirect ca hi","1",0.974175856064564,"@united Stuck in the airport for 9 hrs. after being redirected to CA from HI",-74.0868095,41.7475933,"new york"
"rt ya know go suck gave anoth chanc sorri say grrrrrr worstcustomerservic badattitu","1",0.986734565484886,"RT @ellynsworld: Ya know what @united , go suck it. I gave you another chance sorry to say. GRRRRRR....... #worstcustomerservice #badattitu<U+2026>",NA,NA,NA
"rt unitedairlin thank great custom servic drag custom flight now boy","2",0.505142889779209,"RT @myglittershines: #unitedAIRLINES @united thanks to your great customer service, of dragging customers off your flights. You are now boy<U+2026>",NA,NA,NA
"just appreci gate agent luggag handler friend respect valid passeng concern","1",0.795150466841476,"@united would just appreciate gate agents and luggage handlers being more friendly and respectful of valid passenger concerns.",-74.0059413,40.7127837,"new york"
"rt mayb airlin learn thing tco ebryzag","2",0.790524386034074,"RT @Your_Daily_Dish: Maybe @United Airlines could learn a thing or too from @SouthwestAir https://t.co/1EBRy2z8aG",NA,NA,NA
"minut late far time departur smh","1",0.830044255616133,"@united 35 minutes  late so far and no time of departure, smh",-74.1500469,40.7936744,"new jersey"
"first compliment well complain deserv sfo win realli great experi well earn thank","2",0.999999856006386,"First to compliment (as well as complain) when deserved.  @united SFO for the WIN!!!  Really a great experience. A well earned THANK YOU!",-75.1652215,39.9525839,"pennsylvania"
"unitedairlin basic economi oxymoron good sign airlin learnt noth dragthemoff tco fammbnam","1",0.909429135790669,"#unitedAIRLINES basic economy is not only oxymoronic, it's a good sign the airline has learnt nothing #dragthemoff<U+2026> https://t.co/f4a6mmBNAM",-74.0059413,40.7127837,"new york"
"unit airlin drag passeng charg militari overweight baggag shame te tco udhbsr","1",0.569731571018433,"@dsshep1959 @united United Airline dragging passengers off charging our Military for overweight baggaged shame on t<U+2026> https://t.co/uDH400BsR2",-81.5157535,27.6648274,"florida"
"littl girl atlant ocean flight crew helm capabl hand","1",0.713092308303769,"my little girl is in a @Boeing 787 over the Atlantic Ocean with a @united flight crew at the helm.. She's in very capable hands.",-74.4056612,40.0583238,"new jersey"
"sigh good tco dniduhni","2",0.750945349871794,"Sigh this is not good @united https://t.co/dNIdUhN82I",-74.0059413,40.7127837,"new york"
"hey can pleas rate first class meal flight today tco jbofeopsex","1",0.518319751905284,"Hey @GordonRamsay can you please rate this First Class meal from my @united flight today??? https://t.co/JBOFeOPseX",-73.9842724,40.715033,"new york"
"hand","1",0.55635235587892,"she's in your hands @united",-74.4056612,40.0583238,"new jersey"
"feel limber client event tomorrow given ft stature tco umiseondfl","1",0.932190482371526,"@borislogvinskiy @united You should be feeling very limber for our client event tomorrow , given your 6+ ft stature<U+2026> https://t.co/uMiSEONDfL",-74.0059413,40.7127837,"new york"
"just keep screw us ruthless tco lpobgobuau","2",0.596659553456039,"@United_Airline @united  you just keep screwing us!! You are ruthless!! https://t.co/lpOBgObuaU",-73.9939285,40.7452939,"new york"
"dare unit airlin charg militari personnel bag overweight e tco ysuznvxur","2",0.543614397135481,"@united @Modrnlve How dare you United Airline charging a military personnel $200 because bags are overweight you're<U+2026> https://t.co/YSuZ1NvXUr",-81.5157535,27.6648274,"florida"
"credit due eb team follow dilig resolut yet good social media follow","1",0.533409031071643,"Credit where it's due. EB from the @united team has followed up diligently. No resolution yet, but good social media follow up",NA,NA,NA
"unbeliev self ecer time now never ed tco nghhap","2",0.609812729433361,"Unbelievable self-own by @united. <U+201C>We<U+2019>re not on time now, but we never have been!<U+201D> https://t.co/NG58hh0aP5",NA,NA,NA
"worst lol flew american last time bf usual unit suck actual wors","1",0.99208388621923,"@caitlinmaaariex @united They're all the worst lol we flew american last time bf usually united sucks but it was actually worse !",-74.0059413,40.7127837,"new york"
"rt hr delay check carryon entir plane sent carousel ewr thank screw unit une","2",0.633021334061089,"RT @arx147: 3-hr delay, then all checked carry-ons (entire plane) sent to carousel at EWR. Thanks for screwing me again @united #united #un<U+2026>",-74.0059413,40.7127837,"new york"
"welcom world thank care","2",0.930138375039467,"@Joy_Villa @united Welcome to my world. Thank you for caring....",-74.0059413,40.7127837,"new york"
"realli charg tv disappoint tco jyehxtjri","1",0.60453985951716,"Really @united? Charging for TV? #disappointed https://t.co/JYehxT5jry",-74.0059413,40.7127837,"new york"
"bring wide brim hat sunblock forget put sunblock","1",0.565277245555956,"@borislogvinskiy @united Did you bring your wide brimmed hat and sunblock? Don't forget to put the sunblock on.",-73.9441579,40.6781784,"new york"
"plan respond dm ask send","1",0.982876004214691,"@united any plans to respond to the DM you asked me to send?",NA,NA,NA
"care get reaccommod","1",0.750950593247101,"@Katie_Roof @united Careful!

You'll get reaccommodated!!!

;)",-74.0059413,40.7127837,"new york"
"put head","1",0.60819295037905,"@howardlindzon @united You put it on your head",-75.1652215,39.9525839,"pennsylvania"
"least react quick","2",0.680251412761318,"@united At least you reacted quickly",NA,NA,NA
"wheelchair bound travel expos level amount abus notlearn","1",0.740157752076521,"@united wheelchair bound travelers should not be exposed to this level of what amounted to abuse #notlearning 3/3",NA,NA,NA
"rude check staff flexibl special assist desk staf talk travel poorservic","1",0.959709431276938,"@united rude check in staff, no flexibility, all while special assistance desks were staffed but not talking to travelers 2/3 #poorservice",NA,NA,NA
"elder motherlaw stress check newark basic prevent speak special assist fail","1",0.97226072754743,"@united Elderly Mother-in-Law had the most stressful check-in at Newark basically prevented from speaking to 'special assistance' #fail 1/3",NA,NA,NA
"thank delay flight denver truli appreci time today want new jersey","2",0.991995935287913,"Thank you @united for the delays in flights for Denver... truly don't appreciate it. 3 times today. I want out of New Jersey...",-104.8319195,39.7294319,"colorado"
"rt new troubl tco xiolkxd","2",0.581628330131266,"RT @JesseRodriguez: New trouble for @united https://t.co/0xiolkx6D6",-81.5157535,27.6648274,"florida"
"tv free wifi min wait tarmac awesom xcountri flight","2",0.705345192561229,"No #tv, no free #wifi and a 45 min wait on the tarmac. Awesome x-country flight @united.",-74.0059413,40.7127837,"new york"
"hey point arriv earli sit tarmac min find gate tortur","1",0.798913189200976,"Hey @united @flySFO what's the point of arriving early when we have to sit on the tarmac for 45 min to find a gate? #torture",-74.0059413,40.7127837,"new york"
"found best thing flight take amtrak instead world amtrak better fli","2",0.686283475034421,"@united found out the best thing to do with your flights. Take Amtrak instead. In what world is Amtrak better than flying?",-74.0059413,40.7127837,"new york"
"rt hey goe like admit error make amend announc polici chang stop happen have","1",0.969251365925317,"RT @rkylesmith: Hey @united, it goes like this:
1) Admit error
2) Make amends
3) Announce policy change to stop it happening again.
You hav<U+2026>",-122.8037102,45.487062,"oregon"
"thank asian vegetarian meal london awesom tco rjqfpvf","2",0.992896796173733,"Thanks @United Asian Vegetarian meal  from London is awesome https://t.co/4R7jQf5pVF",-74.2090053,40.8259007,"new jersey"
"rt s new board procedur pretti brtal tco kgothnz","2",0.670431741257709,"RT @metalinjection: .@United's new boarding procedure is pretty br00tal. https://t.co/K8GOtH3Nz9",NA,NA,NA
"join forc guess leav link yeah make sens skymil platinummedallion","1",0.99162088901411,"With @lyft and @Delta joining forces I guess that leaves @united and @Uber to link up? Yeah, that makes sense. #Skymiles #PlatinumMedallion",-74.0059413,40.7127837,"new york"
"yes good deliv morn sure happen thx","2",0.694981879771185,"@united Yes all good, they delivered it this morning. Not sure how that happened.  Thx",NA,NA,NA
"answer question","1",0.654760140208477,"@united That doesn't answer my question.",-74.0059413,40.7127837,"new york"
"servic excel nicest person","2",0.990042316161966,"@united His service was excellent, and he was the nicest person.",-74.0059413,40.7127837,"new york"
